epoch,step,train_loss_epoch,train_loss_step,val_loss
1,11299,,6.766711581233124,
1,11349,,13.099820714017673,
1,11399,,18.723033658395114,
1,11449,,15.630347888593048,
1,11499,,18.650091737002835,
1,11549,,10.230457279256493,
1,11599,,21.58949686183103,
1,11649,,12.048578404256547,
1,11699,,11.607160968031211,
1,11749,,8.834739638938192,
1,11799,,15.988996990321503,
1,11849,,19.757982020919208,
1,11899,,19.601064421203755,
1,11949,,10.526646435368063,
1,11999,,8.336604050244437,
1,12049,,10.355816075077612,
1,12099,,14.113180793123359,
1,12149,,8.78638763270721,
1,12199,,13.663429183444034,
1,12249,,14.082104276412371,
1,12299,,15.157959138063935,
1,12349,,7.801823258093314,
1,12399,,15.264549983431499,
1,12449,,11.898168211860312,
1,12499,,12.954595091586375,
1,12549,,7.528954436061699,
1,12599,,16.016329429267504,
1,12649,,12.277924578138446,
1,12699,,14.330667670013543,
1,12749,,12.70583959569723,
1,12799,,14.447254526325127,
1,12849,,11.356280126730184,
1,12899,,9.58959889682147,
1,12949,,23.967694926058414,
1,12999,,16.984291556213787,
1,13049,,24.76611128840006,
1,13099,,15.774869344365545,
1,13149,,18.880915592207604,
1,13199,,6.560415280744429,
1,13249,,14.217422264080021,
1,13299,,12.472233817815521,
1,13349,,16.85986628277376,
1,13363,,,14.138234245961963
1,13363,14.544750174729312,,
2,13399,,13.258452332235665,
2,13449,,12.650963910173285,
2,13499,,12.492827525260982,
2,13549,,16.009456377560245,
2,13599,,9.777366979091248,
2,13649,,10.671105783633337,
2,13699,,9.048696291281816,
2,13749,,9.970199171513517,
2,13799,,17.899672095170217,
2,13849,,13.07783607962763,
2,13899,,15.478046260194175,
2,13949,,11.239135814494173,
2,13999,,16.3040071124181,
2,14049,,14.762766351831182,
2,14099,,10.773465957562614,
2,14149,,10.791580994939372,
2,14199,,10.936378788619887,
2,14249,,21.114753480818514,
2,14299,,12.301313061119021,
2,14349,,15.761343810666697,
2,14399,,10.903026676227322,
2,14449,,14.984351861393696,
2,14499,,12.60360201212918,
2,14549,,10.001481482934512,
2,14599,,23.433304669517504,
2,14649,,13.348080017807687,
2,14699,,8.60926280997633,
2,14749,,7.676225244690494,
2,14799,,12.462325318753784,
2,14849,,15.32986651139232,
2,14899,,11.444344118863935,
2,14949,,16.64437903115192,
2,14999,,19.592799245602315,
2,15049,,12.226285977007498,
2,15099,,13.569249759753355,
2,15149,,9.982826424193536,
2,15199,,16.359926595083508,
2,15249,,13.84370716958662,
2,15299,,7.886565072729322,
2,15349,,9.863108357587855,
2,15399,,13.717941415514774,
2,15449,,11.221973783034938,
